median_house_value,median_income,housing_median_age,total_rooms,population,households,latitude,longitude,AveRooms,AveBedrms,AveOccup
169100.0,4.9984,12.0,9016.0,4285.0,1457.0,33.95,-117.51,6.18805765271105,1.0199039121482498,2.940974605353466
99600.0,3.6979,34.0,1565.0,1142.0,328.0,33.95,-117.46,4.771341463414634,0.9024390243902439,3.481707317073171
124600.0,4.1264,15.0,6248.0,3795.0,1128.0,33.95,-117.47,5.539007092198582,1.1072695035460993,3.3643617021276597
143400.0,4.8214,29.0,932.0,711.0,172.0,33.95,-117.5,5.4186046511627906,0.8895348837209303,4.133720930232558
85800.0,1.7059,26.0,2481.0,2411.0,552.0,33.94,-117.46,4.494565217391305,1.1231884057971016,4.367753623188406
88500.0,3.0687,34.0,559.0,532.0,137.0,33.94,-117.47,4.08029197080292,1.0145985401459854,3.883211678832117
112900.0,2.7813,19.0,1891.0,1693.0,416.0,33.94,-117.48,4.545673076923077,1.1177884615384615,4.069711538461538
117300.0,3.1985,29.0,1625.0,1046.0,320.0,33.94,-117.48,5.078125,1.05,3.26875
127100.0,4.0256,28.0,2787.0,1684.0,467.0,33.94,-117.49,5.967880085653105,1.0492505353319057,3.605995717344754
114700.0,3.0122,16.0,4112.0,2821.0,857.0,33.93,-117.46,4.7981330221703615,1.0268378063010501,3.29171528588098
132800.0,3.7431,19.0,4780.0,3043.0,766.0,33.93,-117.46,6.240208877284595,1.1240208877284594,3.9725848563968666
121100.0,3.5208,21.0,713.0,476.0,142.0,33.92,-117.46,5.02112676056338,1.0,3.352112676056338
110500.0,3.4028,33.0,919.0,724.0,235.0,33.93,-117.47,3.9106382978723406,0.8851063829787233,3.0808510638297872
105600.0,3.2311,34.0,2086.0,1501.0,395.0,33.94,-117.47,5.281012658227848,1.0556962025316456,3.8
105400.0,3.5227,35.0,1566.0,1056.0,279.0,33.94,-117.46,5.612903225806452,1.053763440860215,3.78494623655914
122000.0,2.6776,31.0,2191.0,1564.0,450.0,33.93,-117.48,4.868888888888889,1.02,3.4755555555555557
126100.0,3.6583,18.0,3869.0,2500.0,726.0,33.92,-117.47,5.3292011019283745,1.0647382920110193,3.443526170798898
124600.0,3.9522,26.0,2970.0,2156.0,558.0,33.93,-117.49,5.32258064516129,1.032258064516129,3.8637992831541217
127300.0,2.2241,21.0,3491.0,1920.0,669.0,33.91,-117.47,5.218236173393124,1.1360239162929746,2.8699551569506725
141100.0,4.2207,22.0,3611.0,1869.0,649.0,33.91,-117.48,5.563944530046225,1.0261941448382126,2.879815100154083
334100.0,6.8089,5.0,2589.0,1109.0,360.0,33.88,-117.44,7.191666666666666,0.975,3.0805555555555557
158000.0,4.0556,16.0,5418.0,2690.0,1088.0,33.89,-117.51,4.979779411764706,0.9237132352941176,2.4724264705882355
123800.0,4.131,24.0,3044.0,2541.0,564.0,33.88,-117.51,5.397163120567376,1.0673758865248226,4.50531914893617
102500.0,2.5656,21.0,722.0,770.0,165.0,33.88,-117.52,4.375757575757576,1.0787878787878789,4.666666666666667
91000.0,3.1312,22.0,2855.0,2453.0,624.0,33.88,-117.53,4.575320512820513,1.0689102564102564,3.9310897435897436
239800.0,5.0493,4.0,6755.0,2866.0,850.0,33.87,-117.5,7.947058823529412,1.1964705882352942,3.3717647058823528
96200.0,2.4861,36.0,838.0,722.0,180.0,33.88,-117.56,4.655555555555556,1.1666666666666667,4.011111111111111
107900.0,2.3654,14.0,1731.0,1269.0,351.0,33.89,-117.58,4.931623931623932,1.150997150997151,3.6153846153846154
108800.0,2.2372,19.0,2472.0,2143.0,610.0,33.88,-117.55,4.052459016393443,1.0131147540983607,3.5131147540983605
138200.0,2.2197,33.0,2076.0,1374.0,480.0,33.87,-117.57,4.325,1.0770833333333334,2.8625
113000.0,2.0682,40.0,1196.0,1052.0,258.0,33.88,-117.56,4.635658914728682,1.1395348837209303,4.077519379844961
119400.0,2.316,35.0,1755.0,1453.0,428.0,33.88,-117.57,4.100467289719626,1.0420560747663552,3.3948598130841123
110600.0,2.3036,39.0,679.0,769.0,179.0,33.88,-117.57,3.793296089385475,0.9162011173184358,4.29608938547486
113500.0,1.6875,42.0,765.0,590.0,177.0,33.87,-117.58,4.322033898305085,0.9661016949152542,3.3333333333333335
117000.0,2.4387,7.0,3586.0,2695.0,877.0,33.88,-117.59,4.088939566704675,1.0935005701254277,3.072976054732041
107000.0,2.6111,13.0,3239.0,2751.0,813.0,33.88,-117.59,3.984009840098401,1.044280442804428,3.3837638376383765
116100.0,2.2969,16.0,1739.0,1235.0,420.0,33.88,-117.58,4.140476190476191,1.138095238095238,2.9404761904761907
122800.0,2.3333,37.0,621.0,443.0,135.0,33.87,-117.57,4.6,1.1555555555555554,3.2814814814814817
165000.0,5.1929,27.0,1786.0,939.0,278.0,33.87,-117.57,6.424460431654676,1.0323741007194245,3.3776978417266186
163900.0,5.0464,17.0,2772.0,1685.0,461.0,33.87,-117.58,6.0130151843817785,0.9739696312364425,3.6550976138828633
144300.0,3.2917,30.0,701.0,356.0,125.0,33.87,-117.58,5.608,1.048,2.848
142100.0,3.5313,34.0,1511.0,773.0,265.0,33.87,-117.58,5.7018867924528305,1.0264150943396226,2.9169811320754717
195300.0,4.8686,4.0,8207.0,3887.0,1304.0,33.85,-117.55,6.293711656441718,1.052914110429448,2.980828220858896
339300.0,5.4788,28.0,895.0,346.0,115.0,33.83,-117.56,7.782608695652174,1.1043478260869566,3.008695652173913
216700.0,4.125,6.0,202.0,75.0,28.0,33.82,-117.54,7.214285714285714,1.0357142857142858,2.6785714285714284
500001.0,4.2386,6.0,502.0,228.0,65.0,33.83,-117.55,7.723076923076923,1.1692307692307693,3.5076923076923077
221400.0,5.3006,9.0,6538.0,2928.0,892.0,33.85,-117.6,7.329596412556054,1.0706278026905829,3.282511210762332
177100.0,5.2898,25.0,6964.0,3240.0,1036.0,33.86,-117.56,6.722007722007722,1.028957528957529,3.1274131274131274
204800.0,5.536,13.0,8010.0,3920.0,1309.0,33.88,-117.64,6.119174942704355,1.0435446906035142,2.9946524064171123
150300.0,4.2721,18.0,6450.0,3716.0,1113.0,33.87,-117.6,5.795148247978437,1.0467205750224617,3.338724168912848
161000.0,5.195,23.0,2949.0,1671.0,477.0,33.86,-117.6,6.182389937106918,0.9916142557651991,3.50314465408805
138100.0,3.4419,15.0,7626.0,3823.0,1415.0,33.87,-117.6,5.389399293286219,1.1095406360424027,2.701766784452297
111000.0,3.55,20.0,688.0,575.0,144.0,33.84,-117.52,4.777777777777778,1.0138888888888888,3.9930555555555554
189800.0,4.46,22.0,2397.0,1347.0,403.0,33.83,-117.52,5.947890818858561,0.9925558312655087,3.3424317617866004
195600.0,5.5362,7.0,2191.0,1156.0,310.0,33.83,-117.53,7.067741935483871,1.0451612903225806,3.729032258064516
160800.0,4.7965,5.0,5846.0,3258.0,1001.0,33.76,-117.54,5.84015984015984,1.033966033966034,3.254745254745255
215000.0,5.1365,14.0,3776.0,1877.0,559.0,33.82,-117.52,6.7549194991055455,1.037567084078712,3.3577817531305905
189800.0,4.6875,15.0,2857.0,1361.0,382.0,33.88,-117.36,7.479057591623037,1.1020942408376964,3.56282722513089
187800.0,5.1512,2.0,12837.0,4636.0,1453.0,33.9,-117.33,8.834824501032347,1.2677219545767378,3.1906400550584997
211300.0,5.363,17.0,2678.0,1225.0,367.0,33.89,-117.34,7.29700272479564,1.0735694822888284,3.337874659400545
267900.0,5.1624,12.0,3964.0,1707.0,549.0,33.89,-117.38,7.22040072859745,0.9544626593806922,3.109289617486339
240500.0,5.0346,10.0,5600.0,2573.0,788.0,33.88,-117.36,7.106598984771574,1.0761421319796953,3.265228426395939
110000.0,3.1103,16.0,1171.0,659.0,216.0,33.86,-117.26,5.421296296296297,1.087962962962963,3.050925925925926
161300.0,5.1045,14.0,2300.0,1001.0,311.0,33.87,-117.33,7.395498392282958,1.0771704180064308,3.2186495176848875
127900.0,2.9542,15.0,3991.0,2317.0,657.0,33.85,-117.3,6.074581430745814,1.143074581430746,3.5266362252663623
118000.0,2.3229,16.0,3498.0,2372.0,672.0,33.85,-117.28,5.205357142857143,1.0446428571428572,3.5297619047619047
295200.0,4.2273,13.0,4770.0,1985.0,662.0,33.81,-117.43,7.205438066465256,1.0845921450151057,2.998489425981873
249100.0,4.4875,8.0,1954.0,973.0,321.0,33.76,-117.4,6.087227414330218,1.02803738317757,3.0311526479750777
223600.0,5.4625,9.0,7538.0,3450.0,1077.0,33.85,-117.4,6.999071494893222,1.0445682451253482,3.203342618384401
123200.0,2.7232,12.0,1159.0,523.0,159.0,33.84,-117.26,7.289308176100629,1.3144654088050314,3.289308176100629
173900.0,4.8125,15.0,826.0,440.0,134.0,33.87,-117.32,6.164179104477612,1.0298507462686568,3.283582089552239
184500.0,4.1883,15.0,6437.0,2805.0,1205.0,33.96,-117.34,5.341908713692946,1.0771784232365145,2.327800829875519
144500.0,3.7585,19.0,3216.0,1363.0,629.0,33.96,-117.32,5.112877583465819,1.0588235294117647,2.166931637519873
236500.0,7.4141,20.0,4589.0,1660.0,595.0,33.94,-117.34,7.712605042016807,0.9983193277310924,2.7899159663865545
214500.0,5.5563,13.0,7910.0,3382.0,1176.0,33.94,-117.34,6.726190476190476,1.0161564625850341,2.8758503401360542
216500.0,5.2713,7.0,11232.0,4218.0,1644.0,33.94,-117.31,6.8321167883211675,1.0894160583941606,2.565693430656934
162500.0,1.9531,52.0,1417.0,881.0,300.0,33.98,-117.33,4.723333333333334,1.1766666666666667,2.9366666666666665
101600.0,3.175,27.0,321.0,214.0,67.0,34.0,-117.34,4.791044776119403,0.9552238805970149,3.1940298507462686
133500.0,4.711,27.0,5464.0,2400.0,836.0,33.99,-117.32,6.535885167464115,1.0167464114832536,2.8708133971291865
140300.0,3.4896,28.0,3420.0,1502.0,656.0,33.97,-117.31,5.213414634146342,1.0533536585365855,2.2896341463414633
95300.0,2.725,23.0,3707.0,1938.0,658.0,34.01,-117.35,5.633738601823708,1.168693009118541,2.945288753799392
85400.0,2.275,28.0,2683.0,2047.0,636.0,34.02,-117.34,4.218553459119497,1.1132075471698113,3.2185534591194966
129900.0,4.4063,23.0,3021.0,1580.0,533.0,34.01,-117.32,5.6679174484052535,0.9887429643527205,2.9643527204502815
132600.0,4.7877,11.0,6617.0,3710.0,1087.0,33.95,-117.24,6.087396504139835,1.0285188592456302,3.4130634774609017
163300.0,5.253,5.0,9179.0,4573.0,1294.0,33.96,-117.23,7.093508500772797,1.0517774343122102,3.534003091190108
155500.0,5.2174,5.0,8403.0,3962.0,1150.0,33.95,-117.21,7.306956521739131,1.0782608695652174,3.445217391304348
223200.0,6.3223,5.0,4873.0,1947.0,568.0,33.94,-117.14,8.579225352112676,1.125,3.4278169014084505
135700.0,1.3125,10.0,972.0,773.0,219.0,33.94,-117.28,4.438356164383562,0.9680365296803652,3.529680365296804
86900.0,2.1574,35.0,3623.0,2721.0,766.0,33.92,-117.28,4.7297650130548305,1.097911227154047,3.552219321148825
164800.0,3.1042,2.0,337.0,115.0,49.0,33.93,-117.27,6.877551020408164,1.1224489795918366,2.3469387755102042
113900.0,1.6111,15.0,1569.0,1123.0,369.0,33.94,-117.24,4.252032520325203,1.146341463414634,3.043360433604336
113200.0,3.2705,12.0,7105.0,4520.0,1333.0,33.93,-117.24,5.330082520630158,1.0855213803450863,3.390847711927982
114200.0,3.0789,8.0,2405.0,1594.0,517.0,33.94,-117.23,4.6518375241779495,1.0386847195357833,3.0831721470019344
117000.0,3.2148,14.0,5104.0,3513.0,972.0,33.93,-117.22,5.251028806584362,1.0555555555555556,3.6141975308641974
143500.0,4.7568,12.0,3236.0,1610.0,502.0,33.92,-117.16,6.446215139442231,1.0,3.2071713147410357
500001.0,2.625,16.0,56.0,39.0,14.0,33.87,-117.22,4.0,0.5,2.7857142857142856
136300.0,2.8194,8.0,1031.0,606.0,179.0,33.85,-117.24,5.759776536312849,1.1229050279329609,3.3854748603351954
187500.0,4.6,7.0,77.0,64.0,15.0,33.83,-117.17,5.133333333333334,0.8,4.266666666666667
161300.0,3.6618,14.0,1265.0,621.0,173.0,33.83,-117.2,7.312138728323699,1.329479768786127,3.5895953757225434
100000.0,4.0833,2.0,1424.0,681.0,192.0,33.83,-117.23,7.416666666666667,1.3072916666666667,3.546875
122100.0,3.9052,2.0,4198.0,1943.0,673.0,33.82,-117.21,6.237741456166419,1.1961367013372957,2.887072808320951
97900.0,2.1848,16.0,8476.0,2711.0,1427.0,33.71,-117.21,5.939733707077785,1.2319551506657322,1.8997897687456202
110100.0,2.5335,8.0,5528.0,1674.0,918.0,33.72,-117.2,6.021786492374727,1.1688453159041394,1.8235294117647058
98600.0,1.9912,16.0,5373.0,1573.0,933.0,33.72,-117.2,5.758842443729904,1.1564844587352625,1.6859592711682745
83300.0,2.0881,24.0,4210.0,1283.0,829.0,33.71,-117.2,5.078407720144753,1.1097708082026538,1.5476477683956573
92400.0,2.3276,23.0,6323.0,1984.0,1124.0,33.7,-117.2,5.625444839857651,1.0640569395017794,1.7651245551601424
83500.0,1.9014,24.0,5783.0,1990.0,1151.0,33.7,-117.19,5.024326672458732,1.0912250217202433,1.7289313640312771
136400.0,4.5881,3.0,6484.0,3295.0,1074.0,33.69,-117.19,6.037243947858473,0.9655493482309124,3.0679702048417132
113400.0,3.58,10.0,5156.0,2294.0,747.0,33.7,-117.25,6.902275769745649,1.2597054886211512,3.07095046854083
125900.0,3.8869,10.0,3659.0,1476.0,515.0,33.68,-117.23,7.104854368932039,1.2621359223300972,2.8660194174757283
117200.0,3.125,12.0,1869.0,1007.0,323.0,33.66,-117.22,5.786377708978328,1.1021671826625388,3.1176470588235294
177300.0,4.1386,2.0,7401.0,2826.0,839.0,33.66,-117.17,8.821215733015494,1.4147794994040523,3.368295589988081
145800.0,2.375,11.0,939.0,557.0,190.0,33.67,-117.07,4.942105263157894,0.9842105263157894,2.931578947368421
139600.0,3.8036,14.0,2715.0,1540.0,464.0,33.83,-117.11,5.851293103448276,1.0775862068965518,3.3189655172413794
161200.0,4.1875,13.0,1914.0,930.0,304.0,33.78,-117.11,6.296052631578948,1.1151315789473684,3.0592105263157894
148200.0,4.065,6.0,1771.0,935.0,279.0,33.82,-117.08,6.347670250896058,1.050179211469534,3.3512544802867383
169300.0,1.3417,7.0,1697.0,808.0,354.0,33.78,-117.18,4.793785310734464,1.1977401129943503,2.2824858757062145
96100.0,2.2618,17.0,4174.0,1845.0,780.0,33.75,-117.11,5.351282051282051,1.091025641025641,2.3653846153846154
155400.0,2.625,11.0,4934.0,2508.0,840.0,33.76,-117.16,5.873809523809523,1.105952380952381,2.9857142857142858
109200.0,2.5221,7.0,1810.0,931.0,355.0,33.74,-117.22,5.098591549295775,1.087323943661972,2.6225352112676057
145300.0,2.5847,17.0,2813.0,1345.0,488.0,33.78,-117.06,5.764344262295082,1.1577868852459017,2.7561475409836067
148800.0,3.2778,13.0,4496.0,2044.0,695.0,33.81,-117.14,6.469064748201439,1.087769784172662,2.9410071942446043
126500.0,4.0717,3.0,5284.0,2703.0,729.0,33.8,-117.22,7.248285322359396,1.262002743484225,3.707818930041152
90500.0,1.972,13.0,1974.0,1276.0,408.0,33.71,-117.09,4.838235294117647,1.0441176470588236,3.127450980392157
112500.0,2.7983,16.0,4928.0,2132.0,853.0,33.72,-117.07,5.77725674091442,1.1254396248534584,2.499413833528722
71300.0,2.1182,18.0,4799.0,1966.0,944.0,33.74,-117.11,5.083686440677966,1.0963983050847457,2.082627118644068
111500.0,3.1319,2.0,6305.0,2489.0,1152.0,33.7,-117.15,5.473090277777778,1.0980902777777777,2.1605902777777777
140700.0,2.6322,10.0,2381.0,1323.0,477.0,33.73,-117.16,4.9916142557651995,0.9517819706498952,2.7735849056603774
89300.0,2.2969,17.0,3318.0,2016.0,673.0,33.79,-117.23,4.930163447251115,1.1277860326894502,2.9955423476968797
81500.0,1.9767,23.0,3465.0,2672.0,607.0,33.78,-117.23,5.7084019769357495,1.158154859967051,4.401976935749588
83000.0,2.0,5.0,2108.0,1666.0,461.0,33.77,-117.23,4.572668112798264,1.0759219088937093,3.613882863340564
118300.0,2.4662,15.0,4173.0,2393.0,713.0,33.83,-117.29,5.85273492286115,1.1276297335203367,3.356241234221599
173300.0,4.0982,11.0,3196.0,1757.0,552.0,33.8,-117.32,5.7898550724637685,1.0434782608695652,3.1829710144927534
146500.0,2.1549,22.0,4249.0,2405.0,846.0,33.81,-117.26,5.0224586288416075,1.0898345153664302,2.842789598108747
104200.0,2.8401,9.0,6907.0,3665.0,1290.0,33.77,-117.24,5.354263565891473,1.0689922480620155,2.8410852713178296
129200.0,2.1484,19.0,3173.0,2204.0,606.0,33.75,-117.31,5.235973597359736,1.118811881188119,3.636963696369637
101300.0,2.0878,16.0,2876.0,1859.0,545.0,33.77,-117.27,5.277064220183486,1.0568807339449542,3.4110091743119266
110000.0,2.817,19.0,2248.0,1207.0,368.0,33.72,-117.29,6.108695652173913,1.1603260869565217,3.279891304347826
114600.0,2.1667,11.0,1161.0,640.0,210.0,33.72,-117.28,5.5285714285714285,1.119047619047619,3.0476190476190474
168700.0,5.3275,5.0,6529.0,3464.0,1006.0,33.69,-117.39,6.490059642147117,0.9910536779324056,3.4433399602385686
123800.0,3.2481,8.0,4345.0,2425.0,785.0,33.7,-117.37,5.535031847133758,1.1019108280254777,3.089171974522293
154300.0,3.1513,10.0,2591.0,1255.0,425.0,33.71,-117.34,6.096470588235294,1.143529411764706,2.9529411764705884
157400.0,3.1832,9.0,981.0,596.0,156.0,33.67,-117.31,6.288461538461538,1.0833333333333333,3.8205128205128207
111300.0,3.102,11.0,1229.0,581.0,190.0,33.69,-117.35,6.468421052631579,1.2421052631578948,3.057894736842105
100600.0,1.9194,27.0,4376.0,2667.0,870.0,33.67,-117.33,5.029885057471264,1.1528735632183909,3.06551724137931
125000.0,4.2788,10.0,516.0,282.0,96.0,33.68,-117.35,5.375,1.1145833333333333,2.9375
132600.0,2.2423,17.0,10145.0,4776.0,1749.0,33.67,-117.38,5.800457404230989,1.3184676958261865,2.730703259005146
109200.0,2.5395,23.0,6859.0,3405.0,1351.0,33.64,-117.35,5.076980014803849,1.1361954108068097,2.520355292376018
163600.0,2.6949,15.0,4573.0,2513.0,832.0,33.66,-117.28,5.496394230769231,1.1153846153846154,3.0204326923076925
465600.0,9.4356,8.0,446.0,188.0,68.0,33.55,-117.43,6.5588235294117645,0.9117647058823529,2.764705882352941
159300.0,3.2258,10.0,4097.0,2082.0,731.0,33.6,-117.36,5.604651162790698,1.1121751025991793,2.848153214774282
155600.0,3.5125,10.0,1652.0,725.0,233.0,33.65,-117.25,7.090128755364807,1.3562231759656653,3.111587982832618
210700.0,3.235,12.0,1481.0,757.0,243.0,33.64,-117.19,6.094650205761317,1.0905349794238683,3.1152263374485596
150900.0,3.6273,7.0,7722.0,2975.0,1161.0,33.61,-117.21,6.651162790697675,1.140396210163652,2.5624461670973298
215300.0,4.7944,3.0,2744.0,1223.0,366.0,33.61,-117.16,7.497267759562842,1.169398907103825,3.341530054644809
145600.0,4.3651,2.0,2569.0,1232.0,388.0,33.61,-117.12,6.621134020618556,1.1108247422680413,3.1752577319587627
147500.0,3.7538,4.0,4952.0,2912.0,943.0,33.54,-117.16,5.251325556733828,1.0604453870625663,3.088016967126193
347700.0,4.8083,5.0,3471.0,1541.0,502.0,33.52,-117.05,6.914342629482071,1.0557768924302788,3.0697211155378485
392100.0,4.125,9.0,2802.0,1155.0,421.0,33.52,-116.96,6.655581947743468,1.1187648456057007,2.7434679334916865
307600.0,4.3833,6.0,1868.0,750.0,247.0,33.56,-117.1,7.562753036437247,1.1700404858299596,3.0364372469635628
337200.0,3.244,7.0,1972.0,964.0,317.0,33.6,-117.02,6.220820189274448,1.110410094637224,3.0410094637223977
221900.0,4.2917,8.0,1003.0,388.0,140.0,33.62,-116.96,7.164285714285715,1.1928571428571428,2.7714285714285714
493300.0,6.9136,5.0,1585.0,510.0,181.0,33.48,-117.22,8.756906077348066,1.3646408839779005,2.81767955801105
187500.0,3.475,6.0,108.0,43.0,17.0,33.53,-117.19,6.352941176470588,1.0588235294117647,2.5294117647058822
500001.0,6.993,13.0,270.0,120.0,42.0,33.51,-117.18,6.428571428571429,1.0,2.857142857142857
174200.0,4.6904,4.0,9089.0,3886.0,1243.0,33.45,-117.15,7.312148028962188,1.1367658889782783,3.1263073209975865
43000.0,2.83,13.0,1614.0,846.0,270.0,33.46,-116.99,5.977777777777778,1.5185185185185186,3.1333333333333333
429000.0,5.5351,4.0,6112.0,2088.0,712.0,33.55,-117.27,8.584269662921349,1.25,2.932584269662921
500001.0,5.2066,4.0,966.0,311.0,92.0,33.51,-117.32,10.5,1.4456521739130435,3.380434782608696
134700.0,3.0043,6.0,8278.0,3062.0,1446.0,33.71,-117.02,5.724757952973721,1.0919778699861686,2.1175656984785616
189700.0,3.1591,19.0,6807.0,2703.0,1055.0,33.71,-116.91,6.452132701421801,1.1033175355450238,2.562085308056872
201300.0,5.3623,15.0,2094.0,937.0,277.0,33.73,-116.89,7.55956678700361,1.1407942238267148,3.3826714801444044
173900.0,4.4792,11.0,1183.0,543.0,147.0,33.68,-116.95,8.047619047619047,1.2108843537414966,3.693877551020408
93800.0,2.1071,15.0,652.0,248.0,97.0,33.65,-116.9,6.721649484536083,1.5360824742268042,2.556701030927835
143800.0,2.8125,18.0,397.0,239.0,80.0,33.63,-116.92,4.9625,1.1125,2.9875
127900.0,2.3712,14.0,2281.0,894.0,430.0,33.74,-116.9,5.304651162790698,0.9906976744186047,2.0790697674418603
85800.0,2.0714,19.0,2238.0,1190.0,507.0,33.75,-116.95,4.414201183431953,1.1301775147928994,2.3471400394477318
109500.0,1.7847,23.0,4676.0,2770.0,1057.0,33.75,-116.95,4.423841059602649,1.0368968779564807,2.620624408703879
121500.0,2.964,14.0,6027.0,3136.0,1036.0,33.75,-116.93,5.8175675675675675,1.1081081081081081,3.027027027027027
112800.0,3.6806,15.0,3757.0,1693.0,654.0,33.74,-116.93,5.744648318042813,1.018348623853211,2.58868501529052
89400.0,2.4554,20.0,2233.0,1024.0,399.0,33.74,-116.95,5.5964912280701755,1.0802005012531328,2.5664160401002505
87000.0,3.069,20.0,4735.0,2306.0,904.0,33.73,-116.96,5.2378318584070795,1.0763274336283186,2.5508849557522124
94500.0,3.2371,21.0,4587.0,2233.0,765.0,33.73,-116.95,5.996078431372549,1.0588235294117647,2.918954248366013
91200.0,2.7083,18.0,1996.0,1270.0,400.0,33.74,-116.95,4.99,1.0125,3.175
118900.0,4.6406,19.0,2901.0,1414.0,475.0,33.74,-116.94,6.107368421052632,0.9368421052631579,2.9768421052631577
120000.0,3.7175,17.0,5160.0,2344.0,781.0,33.73,-116.94,6.606914212548015,1.089628681177977,3.001280409731114
132300.0,4.0433,13.0,3603.0,1644.0,515.0,33.73,-116.93,6.996116504854369,1.112621359223301,3.1922330097087377
76300.0,2.5898,35.0,3269.0,2328.0,705.0,33.75,-116.96,4.636879432624114,1.073758865248227,3.302127659574468
86200.0,1.942,31.0,2712.0,1519.0,629.0,33.74,-116.97,4.3116057233704295,0.9984101748807631,2.414944356120827
77500.0,1.3039,22.0,3740.0,2011.0,824.0,33.75,-116.97,4.538834951456311,1.171116504854369,2.4405339805825244
77000.0,1.4366,18.0,9601.0,4002.0,2106.0,33.75,-116.99,4.5588793922127255,1.1400759734093067,1.9002849002849003
85700.0,1.8446,25.0,4952.0,1589.0,1024.0,33.74,-116.98,4.8359375,1.037109375,1.5517578125
76900.0,2.2161,20.0,3674.0,1498.0,758.0,33.74,-116.97,4.846965699208443,1.0448548812664908,1.9762532981530343
87600.0,2.2115,19.0,3649.0,1717.0,696.0,33.74,-116.96,5.242816091954023,1.0847701149425288,2.4669540229885056
137600.0,2.4145,14.0,7240.0,2708.0,1240.0,33.77,-116.94,5.838709677419355,1.1370967741935485,2.1838709677419357
105100.0,1.8015,15.0,2873.0,1094.0,659.0,33.75,-117.01,4.359635811836116,1.370257966616085,1.660091047040971
95900.0,1.7079,10.0,6890.0,3141.0,1451.0,33.76,-116.95,4.748449345279118,1.1729841488628532,2.1647139903514816
107900.0,1.9707,12.0,5829.0,2711.0,1118.0,33.77,-116.98,5.213774597495528,1.170840787119857,2.424865831842576
69400.0,2.1722,12.0,7626.0,2823.0,1554.0,33.76,-116.99,4.9073359073359075,1.0965250965250966,1.8166023166023166
94400.0,2.1103,8.0,5330.0,2143.0,1107.0,33.74,-117.0,4.814814814814815,1.3812104787714543,1.9358626919602528
112500.0,1.9476,14.0,3700.0,1171.0,695.0,33.73,-117.02,5.323741007194244,1.079136690647482,1.6848920863309353
113100.0,2.2925,7.0,10352.0,3559.0,1689.0,33.77,-116.99,6.12907045589106,1.1882770870337478,2.107164002368265
120700.0,2.8393,20.0,1317.0,453.0,158.0,33.76,-117.02,8.335443037974683,1.2848101265822784,2.867088607594937
139300.0,2.683,15.0,2228.0,653.0,350.0,33.83,-116.98,6.365714285714286,1.3485714285714285,1.8657142857142857
108900.0,2.3,10.0,6317.0,2625.0,1094.0,33.81,-117.02,5.774223034734918,1.2202925045703839,2.3994515539305303
77700.0,1.8845,20.0,2399.0,1726.0,542.0,33.79,-116.95,4.42619926199262,1.007380073800738,3.1845018450184504
83000.0,2.0135,21.0,2990.0,2108.0,660.0,33.79,-116.96,4.53030303030303,1.0469696969696969,3.193939393939394
74800.0,2.535,24.0,2680.0,1728.0,527.0,33.78,-116.97,5.0853889943074,1.1499051233396584,3.2789373814041745
74000.0,1.7303,24.0,3409.0,1939.0,739.0,33.78,-116.95,4.612990527740189,1.087956698240866,2.6238159675236807
56700.0,2.0577,12.0,701.0,434.0,110.0,33.79,-116.89,6.372727272727273,1.1818181818181819,3.9454545454545453
130800.0,2.5612,5.0,4116.0,1714.0,717.0,33.76,-116.87,5.7405857740585775,1.0613668061366806,2.390516039051604
140000.0,1.5982,20.0,3111.0,1000.0,508.0,33.74,-116.88,6.124015748031496,1.2263779527559056,1.968503937007874
81700.0,2.0154,23.0,2719.0,930.0,485.0,33.75,-116.89,5.606185567010309,1.109278350515464,1.9175257731958764
123400.0,2.3169,13.0,10886.0,4266.0,1955.0,33.75,-116.91,5.568286445012788,1.0879795396419438,2.1820971867007675
170700.0,2.933,13.0,2604.0,978.0,417.0,33.73,-116.86,6.244604316546763,1.0623501199040768,2.3453237410071943
104900.0,2.4167,25.0,3750.0,1594.0,785.0,34.0,-117.04,4.777070063694268,0.9949044585987261,2.0305732484076433
94400.0,2.5357,33.0,1575.0,879.0,282.0,34.0,-117.06,5.585106382978723,1.1560283687943262,3.117021276595745
132100.0,3.5255,21.0,4624.0,2174.0,812.0,34.0,-117.04,5.694581280788177,1.0492610837438423,2.6773399014778323
195900.0,4.7356,22.0,4227.0,1849.0,619.0,33.99,-116.99,6.82875605815832,1.063004846526656,2.987075928917609
118800.0,2.3355,18.0,4775.0,1868.0,836.0,33.97,-117.01,5.711722488038277,1.0598086124401913,2.2344497607655502
116300.0,3.1393,14.0,5320.0,1947.0,843.0,33.97,-116.95,6.31079478054567,1.1553973902728352,2.3096085409252667
112100.0,2.4322,12.0,5876.0,2992.0,1151.0,33.96,-116.97,5.105125977410947,1.0616854908774978,2.5994787141615987
149000.0,2.7344,25.0,1254.0,715.0,301.0,33.98,-117.11,4.166112956810632,1.0365448504983388,2.3754152823920265
105200.0,2.8783,5.0,1822.0,798.0,313.0,33.95,-117.02,5.821086261980831,1.1725239616613419,2.549520766773163
187500.0,3.125,6.0,78.0,27.0,10.0,33.89,-117.03,7.8,1.1,2.7
81900.0,1.4063,22.0,1999.0,1304.0,479.0,33.94,-116.96,4.1732776617954075,1.0375782881002087,2.722338204592902
147500.0,3.7083,26.0,503.0,293.0,59.0,33.92,-116.99,8.525423728813559,1.1694915254237288,4.966101694915254
